Date;Time;Operation Mode;System Status;Flow [m3/h] W1-BF1;Flow [m³/h] W3-BF1 OR HW VFD Speed [Hz];Inlet Pressure [Bar];Outlet Pressure [Bar];Diff. Pressure [Bar];Uv Unit Temperature [C];Uv-I Sensor [W/m2];Total Lamp Pwr [kW];Calculated [m3];ByPass;Alarm;Flow Limit;Allowed Flow [m3];FullTime
02-01-2023;00:01:48;System Idle;system Idle;0;0;2,91;2,9;0,01;26,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 00:01:48
02-01-2023;00:06:49;System Idle;system Idle;0;0;2,92;2,91;0,01;26,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 00:06:49
02-01-2023;00:11:49;System Idle;system Idle;0;0;2,92;2,91;0,01;26,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 00:11:49
02-01-2023;00:16:50;System Idle;system Idle;0;0;2,92;2,91;0,01;26,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 00:16:50
02-01-2023;00:21:50;System Idle;system Idle;0;0;2,92;2,91;0,01;26,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 00:21:50
02-01-2023;00:26:51;System Idle;system Idle;0;0;2,92;2,91;0,01;26,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 00:26:51
02-01-2023;00:31:50;System Idle;system Idle;0;0;2,92;2,91;0,01;26,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 00:31:50
02-01-2023;00:36:51;System Idle;system Idle;0;0;2,92;2,91;0,01;26,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 00:36:51
02-01-2023;00:41:52;System Idle;system Idle;0;0;2,92;2,91;0,01;26,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 00:41:52
02-01-2023;00:46:53;System Idle;system Idle;0;0;2,92;2,91;0,01;26,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 00:46:53
02-01-2023;00:51:52;System Idle;system Idle;0;0;2,92;2,91;0,01;26,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 00:51:52
02-01-2023;00:56:53;System Idle;system Idle;0;0;2,92;2,91;0,01;26,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 00:56:53
02-01-2023;01:01:53;System Idle;system Idle;0;0;2,92;2,91;0,01;26,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 01:01:53
02-01-2023;01:06:54;System Idle;system Idle;0;0;2,92;2,91;0,01;26,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 01:06:54
02-01-2023;01:11:54;System Idle;system Idle;0;0;2,92;2,92;0,01;26,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 01:11:54
02-01-2023;01:16:55;System Idle;system Idle;0;0;2,92;2,92;0,01;26,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 01:16:55
02-01-2023;01:21:55;System Idle;system Idle;0;0;2,92;2,92;0;26,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 01:21:55
02-01-2023;01:26:56;System Idle;system Idle;0;0;2,93;2,92;0,01;26,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 01:26:56
02-01-2023;01:31:56;System Idle;system Idle;0;0;2,93;2,92;0,01;26,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 01:31:56
02-01-2023;01:36:57;System Idle;system Idle;0;0;2,93;2,92;0,01;26,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 01:36:57
02-01-2023;01:41:58;System Idle;system Idle;0;0;2,93;2,92;0,01;26;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 01:41:58
02-01-2023;01:46:58;System Idle;system Idle;0;0;2,93;2,92;0,01;26;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 01:46:58
02-01-2023;01:51:58;System Idle;system Idle;0;0;2,93;2,92;0,01;26;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 01:51:58
02-01-2023;01:56:59;System Idle;system Idle;0;0;2,92;2,92;0,01;26;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 01:56:59
02-01-2023;02:02:00;System Idle;system Idle;0;0;2,93;2,92;0,01;26;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 02:02:00
02-01-2023;02:07:01;System Idle;system Idle;0;0;2,93;2,92;0,01;26;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 02:07:01
02-01-2023;02:12:01;System Idle;system Idle;0;0;2,93;2,92;0,01;26;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 02:12:01
02-01-2023;02:17:01;System Idle;system Idle;0;0;2,93;2,92;0,01;26;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 02:17:01
02-01-2023;02:22:02;System Idle;system Idle;0;0;2,93;2,92;0,01;26;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 02:22:02
02-01-2023;02:27:02;System Idle;system Idle;0;0;2,93;2,92;0,01;26;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 02:27:02
02-01-2023;02:32:03;System Idle;system Idle;0;0;2,93;2,92;0,01;26;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 02:32:03
02-01-2023;02:37:03;System Idle;system Idle;0;0;2,93;2,92;0,01;26;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 02:37:03
02-01-2023;02:42:04;System Idle;system Idle;0;0;2,92;2,92;0,01;26;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 02:42:04
02-01-2023;02:47:04;System Idle;system Idle;0;0;2,92;2,92;0,01;26;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 02:47:04
02-01-2023;02:52:05;System Idle;system Idle;0;0;2,93;2,92;0;25,9;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 02:52:05
02-01-2023;02:57:05;System Idle;system Idle;0;0;2,92;2,92;0;25,9;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 02:57:05
02-01-2023;03:02:06;System Idle;system Idle;0;0;2,92;2,92;0,01;25,9;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 03:02:06
02-01-2023;03:07:07;System Idle;system Idle;0;0;2,92;2,91;0,01;25,9;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 03:07:07
02-01-2023;03:12:07;System Idle;system Idle;0;0;2,92;2,91;0,01;25,9;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 03:12:07
02-01-2023;03:17:07;System Idle;system Idle;0;0;2,92;2,91;0,01;25,9;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 03:17:07
02-01-2023;03:22:08;System Idle;system Idle;0;0;2,92;2,91;0,01;25,9;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 03:22:08
02-01-2023;03:27:08;System Idle;system Idle;0;0;2,92;2,91;0,01;25,9;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 03:27:08
02-01-2023;03:32:09;System Idle;system Idle;0;0;2,92;2,91;0,01;25,8;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 03:32:09
02-01-2023;03:37:09;System Idle;system Idle;0;0;2,92;2,91;0,01;25,8;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 03:37:09
02-01-2023;03:42:10;System Idle;system Idle;0;0;2,92;2,91;0,01;25,8;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 03:42:10
02-01-2023;03:47:10;System Idle;system Idle;0;0;2,92;2,91;0,01;25,8;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 03:47:10
02-01-2023;03:52:11;System Idle;system Idle;0;0;2,92;2,91;0,01;25,8;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 03:52:11
02-01-2023;03:57:12;System Idle;system Idle;0;0;2,92;2,91;0,01;25,8;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 03:57:12
02-01-2023;04:02:12;System Idle;system Idle;0;0;2,92;2,91;0,01;25,8;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 04:02:12
02-01-2023;04:07:13;System Idle;system Idle;0;0;2,92;2,91;0,01;25,8;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 04:07:13
02-01-2023;04:12:13;System Idle;system Idle;0;0;2,92;2,91;0,01;25,7;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 04:12:13
02-01-2023;04:17:14;System Idle;system Idle;0;0;2,92;2,91;0,01;25,7;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 04:17:14
02-01-2023;04:22:14;System Idle;system Idle;0;0;2,92;2,91;0,01;25,7;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 04:22:14
02-01-2023;04:27:15;System Idle;system Idle;0;0;2,92;2,91;0,01;25,7;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 04:27:15
02-01-2023;04:32:14;System Idle;system Idle;0;0;2,92;2,91;0,01;25,7;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 04:32:14
02-01-2023;04:37:15;System Idle;system Idle;0;0;2,92;2,91;0,01;25,7;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 04:37:15
02-01-2023;04:42:15;System Idle;system Idle;0;0;2,92;2,91;0,02;25,7;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 04:42:15
02-01-2023;04:47:16;System Idle;system Idle;0;0;2,91;2,9;0,01;25,6;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 04:47:16
02-01-2023;04:52:16;System Idle;system Idle;0;0;2,91;2,9;0,01;25,6;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 04:52:16
02-01-2023;04:57:17;System Idle;system Idle;0;0;2,91;2,9;0,01;25,6;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 04:57:17
02-01-2023;05:02:18;System Idle;system Idle;0;0;2,91;2,9;0,01;25,6;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 05:02:18
02-01-2023;05:07:19;System Idle;system Idle;0;0;2,91;2,9;0,01;25,6;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 05:07:19
02-01-2023;05:12:18;System Idle;system Idle;0;0;2,91;2,9;0,01;25,6;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 05:12:18
02-01-2023;05:17:19;System Idle;system Idle;0;0;2,91;2,9;0,01;25,6;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 05:17:19
02-01-2023;05:22:19;System Idle;system Idle;0;0;2,91;2,9;0,01;25,5;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 05:22:19
02-01-2023;05:27:20;System Idle;system Idle;0;0;2,91;2,9;0,01;25,5;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 05:27:20
02-01-2023;05:32:20;System Idle;system Idle;0;0;2,91;2,9;0,01;25,5;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 05:32:20
02-01-2023;05:37:21;System Idle;system Idle;0;0;2,91;2,9;0,01;25,5;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 05:37:21
02-01-2023;05:42:22;System Idle;system Idle;0;0;2,91;2,9;0,01;25,5;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 05:42:22
02-01-2023;05:47:22;System Idle;system Idle;0;0;2,91;2,9;0,01;25,5;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 05:47:22
02-01-2023;05:52:23;System Idle;system Idle;0;0;2,91;2,9;0,01;25,5;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 05:52:23
02-01-2023;05:57:23;System Idle;system Idle;0;0;2,91;2,9;0,01;25,5;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 05:57:23
02-01-2023;06:02:24;System Idle;system Idle;0;0;2,91;2,9;0,01;25,5;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 06:02:24
02-01-2023;06:07:25;System Idle;system Idle;0;0;2,9;2,9;0;25,4;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 06:07:25
02-01-2023;06:12:25;System Idle;system Idle;0;0;2,9;2,9;0;25,4;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 06:12:25
02-01-2023;06:17:25;System Idle;system Idle;0;0;2,9;2,89;0,01;25,4;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 06:17:25
02-01-2023;06:22:26;System Idle;system Idle;0;0;2,9;2,89;0,01;25,4;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 06:22:26
02-01-2023;06:27:26;System Idle;system Idle;0;0;2,9;2,89;0,01;25,4;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 06:27:26
02-01-2023;06:32:27;System Idle;system Idle;0;0;2,9;2,89;0,01;25,4;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 06:32:27
02-01-2023;06:37:27;System Idle;system Idle;0;0;2,9;2,89;0,01;25,4;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 06:37:27
02-01-2023;06:42:28;System Idle;system Idle;0;0;2,9;2,89;0,01;25,4;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 06:42:28
02-01-2023;06:47:28;System Idle;system Idle;0;0;2,9;2,89;0,01;25,4;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 06:47:28
02-01-2023;06:52:29;System Idle;system Idle;0;0;2,9;2,89;0,01;25,3;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 06:52:29
02-01-2023;06:57:29;System Idle;system Idle;0;0;2,9;2,89;0,01;25,3;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 06:57:29
02-01-2023;07:02:30;System Idle;system Idle;0;0;2,9;2,89;0,01;25,3;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 07:02:30
02-01-2023;07:07:31;System Idle;system Idle;0;0;2,9;2,89;0,01;25,3;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 07:07:31
02-01-2023;07:12:31;System Idle;system Idle;0;0;2,9;2,89;0,01;25,3;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 07:12:31
02-01-2023;07:17:31;System Idle;system Idle;0;0;2,9;2,89;0,01;25,3;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 07:17:31
02-01-2023;07:22:32;System Idle;system Idle;0;0;2,9;2,89;0,01;25,3;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 07:22:32
02-01-2023;07:27:32;System Idle;system Idle;0;0;2,9;2,89;0,01;25,3;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 07:27:32
02-01-2023;07:32:33;System Idle;system Idle;0;0;2,9;2,89;0,01;25,2;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 07:32:33
02-01-2023;07:37:33;System Idle;system Idle;0;0;2,9;2,89;0,01;25,2;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 07:37:33
02-01-2023;07:42:34;System Idle;system Idle;0;0;2,9;2,89;0,01;25,2;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 07:42:34
02-01-2023;07:47:34;System Idle;system Idle;0;0;2,89;2,89;0;25,2;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 07:47:34
02-01-2023;07:52:35;System Idle;system Idle;0;0;2,89;2,88;0,01;25,2;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 07:52:35
02-01-2023;07:57:35;System Idle;system Idle;0;0;2,89;2,88;0,01;25,2;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 07:57:35
02-01-2023;08:02:36;System Idle;system Idle;0;0;2,89;2,88;0,01;25,2;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 08:02:36
02-01-2023;08:07:37;System Idle;system Idle;0;0;2,89;2,88;0,01;25,2;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 08:07:37
02-01-2023;08:12:37;System Idle;system Idle;0;0;2,89;2,88;0,01;25,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 08:12:37
02-01-2023;08:17:38;System Idle;system Idle;0;0;2,89;2,88;0,01;25,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 08:17:38
02-01-2023;08:22:38;System Idle;system Idle;0;0;2,89;2,88;0,01;25,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 08:22:38
02-01-2023;08:27:39;System Idle;system Idle;0;0;2,89;2,88;0,01;25,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 08:27:39
02-01-2023;08:32:39;System Idle;system Idle;0;0;2,89;2,88;0,01;25,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 08:32:39
02-01-2023;08:37:39;System Idle;system Idle;0;0;2,89;2,88;0,01;25,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 08:37:39
02-01-2023;08:42:40;System Idle;system Idle;0;0;2,89;2,88;0,01;25,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 08:42:40
02-01-2023;08:47:40;System Idle;system Idle;0;0;2,89;2,88;0,01;25,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 08:47:40
02-01-2023;08:52:41;System Idle;system Idle;0;0;2,89;2,88;0,01;25,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 08:52:41
02-01-2023;08:57:41;System Idle;system Idle;0;0;2,89;2,88;0,01;25,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 08:57:41
02-01-2023;09:02:42;System Idle;system Idle;0;0;2,89;2,88;0,01;25,1;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 09:02:42
02-01-2023;09:07:43;System Idle;system Idle;0;0;2,89;2,88;0,01;25;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 09:07:43
02-01-2023;09:12:43;System Idle;system Idle;0;0;2,89;2,88;0,01;25;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 09:12:43
02-01-2023;09:17:44;System Idle;system Idle;0;0;2,89;2,88;0,01;25;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 09:17:44
02-01-2023;09:22:44;System Idle;system Idle;0;0;2,89;2,88;0,01;25;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 09:22:44
02-01-2023;09:27:45;System Idle;system Idle;0;0;2,89;2,88;0,01;25;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 09:27:45
02-01-2023;09:32:44;System Idle;system Idle;0;0;2,89;2,88;0,01;25;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 09:32:44
02-01-2023;09:37:45;System Idle;system Idle;0;0;2,89;2,88;0,01;25;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 09:37:45
02-01-2023;09:42:45;System Idle;system Idle;0;0;2,89;2,88;0,01;25;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 09:42:45
02-01-2023;09:47:46;System Idle;system Idle;0;0;2,89;2,88;0,01;25;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 09:47:46
02-01-2023;09:52:46;System Idle;system Idle;0;0;2,89;2,88;0,01;25;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 09:52:46
02-01-2023;09:57:47;System Idle;system Idle;0;0;2,89;2,88;0,01;24,9;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 09:57:47
02-01-2023;10:02:48;System Idle;system Idle;0;0;2,89;2,87;0,01;24,9;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 10:02:48
02-01-2023;10:07:49;System Idle;system Idle;0;0;2,88;2,87;0,01;24,9;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 10:07:49
02-01-2023;10:12:48;System Idle;system Idle;0;0;2,88;2,87;0,01;24,9;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 10:12:48
02-01-2023;10:17:49;System Idle;system Idle;0;0;2,88;2,87;0,01;24,9;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 10:17:49
02-01-2023;10:22:49;System Idle;system Idle;0;0;2,88;2,87;0,01;24,9;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 10:22:49
02-01-2023;10:27:50;System Idle;system Idle;0;0;2,88;2,87;0,01;24,9;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 10:27:50
02-01-2023;10:32:50;System Idle;system Idle;0;0;2,88;2,87;0,01;24,9;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 10:32:50
02-01-2023;10:37:51;System Idle;system Idle;0;0;2,88;2,87;0,01;24,9;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 10:37:51
02-01-2023;10:42:51;System Idle;system Idle;0;0;2,88;2,87;0,01;24,9;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 10:42:51
02-01-2023;10:47:52;System Idle;system Idle;0;0;2,88;2,87;0,01;24,8;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 10:47:52
02-01-2023;10:52:52;System Idle;system Idle;0;0;2,88;2,87;0,01;24,8;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 10:52:52
02-01-2023;10:57:53;System Idle;system Idle;0;0;2,88;2,87;0,01;24,8;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 10:57:53
02-01-2023;11:02:54;System Idle;system Idle;0;0;2,88;2,87;0,01;24,8;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 11:02:54
02-01-2023;11:07:55;System Idle;system Idle;0;0;2,88;2,87;0,01;24,8;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 11:07:55
02-01-2023;11:12:54;System Idle;system Idle;0;0;2,88;2,87;0,01;24,8;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 11:12:54
02-01-2023;11:17:55;System Idle;system Idle;0;0;2,88;2,87;0,01;24,8;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 11:17:55
02-01-2023;11:22:55;System Idle;system Idle;0;0;2,88;2,87;0,01;24,8;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 11:22:55
02-01-2023;11:27:56;System Idle;system Idle;0;0;2,88;2,87;0,01;24,8;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 11:27:56
02-01-2023;11:32:56;System Idle;system Idle;0;0;2,88;2,87;0,01;24,8;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 11:32:56
02-01-2023;11:37:57;System Idle;system Idle;0;0;2,88;2,87;0,01;24,7;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 11:37:57
02-01-2023;11:42:57;System Idle;system Idle;0;0;2,88;2,87;0,01;24,7;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 11:42:57
02-01-2023;11:47:58;System Idle;system Idle;0;0;2,87;2,87;0,01;24,7;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 11:47:58
02-01-2023;11:52:58;System Idle;system Idle;0;0;2,87;2,86;0,01;24,7;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 11:52:58
02-01-2023;11:57:59;System Idle;system Idle;0;0;2,87;2,86;0,01;24,7;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 11:57:59
02-01-2023;12:03:00;System Idle;system Idle;0;0;2,87;2,86;0,01;24,7;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 12:03:00
02-01-2023;12:08:01;System Idle;system Idle;0;0;2,87;2,86;0,01;24,7;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 12:08:01
02-01-2023;12:13:00;System Idle;system Idle;0;0;2,87;2,86;0,01;24,6;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 12:13:00
02-01-2023;12:18:01;System Idle;system Idle;0;0;2,87;2,86;0,01;24,6;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 12:18:01
02-01-2023;12:23:02;System Idle;system Idle;0;0;2,87;2,86;0,01;24,6;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 12:23:02
02-01-2023;12:28:02;System Idle;system Idle;0;0;2,87;2,86;0,01;24,6;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 12:28:02
02-01-2023;12:33:03;System Idle;system Idle;0;0;2,87;2,86;0,01;24,6;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 12:33:03
02-01-2023;12:38:03;System Idle;system Idle;0;0;2,87;2,86;0,01;24,6;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 12:38:03
02-01-2023;12:43:04;System Idle;system Idle;0;0;2,87;2,86;0,01;24,6;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 12:43:04
02-01-2023;12:48:04;System Idle;system Idle;0;0;2,87;2,86;0,01;24,6;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 12:48:04
02-01-2023;12:53:05;System Idle;system Idle;0;0;2,87;2,86;0,01;24,6;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 12:53:05
02-01-2023;12:58:05;System Idle;system Idle;0;0;2,87;2,86;0,01;24,5;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 12:58:05
02-01-2023;13:03:06;System Idle;system Idle;0;0;2,86;2,85;0;24,5;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 13:03:06
02-01-2023;13:08:07;System Idle;system Idle;0;0;2,86;2,85;0,01;24,5;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 13:08:07
02-01-2023;13:13:07;System Idle;system Idle;0;0;2,86;2,85;0,01;24,5;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 13:13:07
02-01-2023;13:18:07;System Idle;system Idle;0;0;2,86;2,85;0,01;24,5;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 13:18:07
02-01-2023;13:23:08;System Idle;system Idle;0;0;2,86;2,85;0,01;24,5;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 13:23:08
02-01-2023;13:28:08;System Idle;system Idle;0;0;2,86;2,85;0,01;24,5;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 13:28:08
02-01-2023;13:33:09;System Idle;system Idle;0;0;2,86;2,85;0,01;24,5;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 13:33:09
02-01-2023;13:38:09;System Idle;system Idle;0;0;2,86;2,85;0,01;24,4;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 13:38:09
02-01-2023;13:43:10;System Idle;system Idle;0;0;2,86;2,85;0,01;24,4;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 13:43:10
02-01-2023;13:43:45;Ballast;Open Recirculation Valves;0;0;2,86;2,85;0,01;24,4;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 13:43:45
02-01-2023;13:43:51;Ballast;Recirculation;0;13;2,88;2,87;0,01;24,4;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 13:43:51
02-01-2023;13:43:56;Ballast;Powering Up UV Lamps;0;25;2,88;2,87;0,01;24,4;2;13,698;1434,2;System In Line;System Ok;500;35;02-01-2023 13:43:56
02-01-2023;13:44:02;Ballast;Powering Up UV Lamps;0;25;2,89;2,88;0,01;24,4;10;12,856;1434,2;System In Line;System Ok;500;35;02-01-2023 13:44:02
02-01-2023;13:44:07;Ballast;Powering Up UV Lamps;0;25;2,9;2,89;0,01;24,4;8;12,698;1434,2;System In Line;System Ok;500;35;02-01-2023 13:44:07
02-01-2023;13:44:13;Ballast;Powering Up UV Lamps;0;25;2,9;2,89;0,01;24,3;10;14,55;1434,2;System In Line;System Ok;500;35;02-01-2023 13:44:13
02-01-2023;13:44:18;Ballast;Powering Up UV Lamps;0;25;2,9;2,89;0,01;24,1;18;20,966;1434,2;System In Line;System Ok;500;35;02-01-2023 13:44:18
02-01-2023;13:44:24;Ballast;Powering Up UV Lamps;0;25;2,9;2,89;0,01;24;70;29,919;1434,2;System In Line;System Ok;500;35;02-01-2023 13:44:24
02-01-2023;13:44:29;Ballast;Powering Up UV Lamps;0;25;2,89;2,89;0,01;23,9;234;41,405;1434,2;System In Line;System Ok;500;89,37501;02-01-2023 13:44:29
